time,depth,latitude,longitude,thetao
2025-10-01,0.494025,15.416667,71.500015,28.02421
2025-10-01,0.494025,15.416667,71.58335,28.009266
2025-10-01,0.494025,15.416667,71.66668,28.002584
2025-10-01,0.494025,15.416667,71.750015,27.999725
2025-10-01,0.494025,15.416667,71.83335,28.001005
2025-10-01,0.494025,15.416667,71.91668,28.00172
2025-10-01,0.494025,15.416667,72.000015,28.002234
2025-10-01,0.494025,15.416667,72.08335,28.004074
2025-10-01,0.494025,15.416667,72.16668,28.005827
2025-10-01,0.494025,15.416667,72.250015,27.999315
2025-10-01,0.494025,15.416667,72.33335,27.98769
2025-10-01,0.494025,15.416667,72.41668,27.983263
2025-10-01,0.494025,15.416667,72.500015,27.991318
2025-10-01,0.494025,15.416667,72.58335,28.01044
2025-10-01,0.494025,15.416667,72.66668,28.035135
2025-10-01,0.494025,15.416667,72.750015,28.04196
2025-10-01,0.494025,15.416667,72.83335,28.0403
2025-10-01,0.494025,15.416667,72.91668,28.033735
2025-10-01,0.494025,15.416667,73.000015,28.035488
2025-10-01,0.494025,15.416667,73.08335,28.057446
2025-10-01,0.494025,15.416667,73.16668,28.06259
2025-10-01,0.494025,15.416667,73.250015,28.003048
2025-10-01,0.494025,15.416667,73.33335,27.874754
2025-10-01,0.494025,15.416667,73.41668,27.675877
2025-10-01,0.494025,15.416667,73.500015,27.375692
2025-10-01,0.494025,15.416667,73.58335,27.027391
2025-10-01,0.494025,15.416667,73.66668,26.83481
2025-10-01,0.494025,15.416667,73.750015,26.932419
2025-10-01,0.494025,15.416667,73.83335,27.332272
2025-10-01,0.494025,15.416667,73.91668,
2025-10-01,0.494025,15.5,68.000015,27.448177
2025-10-01,0.494025,15.5,68.08335,27.495907
2025-10-01,0.494025,15.5,68.16668,27.562471
2025-10-01,0.494025,15.5,68.250015,27.61983
2025-10-01,0.494025,15.5,68.33335,27.656927
2025-10-01,0.494025,15.5,68.41668,27.687246
2025-10-01,0.494025,15.5,68.500015,27.72887
2025-10-01,0.494025,15.5,68.58335,27.789696
2025-10-01,0.494025,15.5,68.66668,27.85418
2025-10-01,0.494025,15.5,68.750015,27.908762
2025-10-01,0.494025,15.5,68.83335,27.940168
2025-10-01,0.494025,15.5,68.91668,27.959085
2025-10-01,0.494025,15.5,69.000015,27.979763
2025-10-01,0.494025,15.5,69.08335,28.007984
2025-10-01,0.494025,15.5,69.16668,28.034525
2025-10-01,0.494025,15.5,69.250015,28.055052
2025-10-01,0.494025,15.5,69.33335,28.064156
2025-10-01,0.494025,15.5,69.41668,28.06271
2025-10-01,0.494025,15.5,69.500015,28.053097
2025-10-01,0.494025,15.5,69.58335,28.037916
