time,depth,latitude,longitude,chl
2025-10-10,0.49402538,15.25,69.25,0.1422151
2025-10-10,0.49402538,15.25,69.5,0.13766693
2025-10-10,0.49402538,15.25,69.75,0.134728
2025-10-10,0.49402538,15.25,70.0,0.13387737
2025-10-10,0.49402538,15.25,70.25,0.13770957
2025-10-10,0.49402538,15.25,70.5,0.13853505
2025-10-10,0.49402538,15.25,70.75,0.13756646
2025-10-10,0.49402538,15.25,71.0,0.14126231
2025-10-10,0.49402538,15.25,71.25,0.14470321
2025-10-10,0.49402538,15.25,71.5,0.14648356
2025-10-10,0.49402538,15.25,71.75,0.14814927
2025-10-10,0.49402538,15.25,72.0,0.15064889
2025-10-10,0.49402538,15.25,72.25,0.1570056
2025-10-10,0.49402538,15.25,72.5,0.16423236
2025-10-10,0.49402538,15.25,72.75,0.1744998
2025-10-10,0.49402538,15.25,73.0,0.2107035
2025-10-10,0.49402538,15.25,73.25,0.29541185
2025-10-10,0.49402538,15.25,73.5,0.45932946
2025-10-10,0.49402538,15.25,73.75,0.79810673
2025-10-10,0.49402538,15.25,74.0,
2025-10-10,0.49402538,15.5,68.0,0.22038712
2025-10-10,0.49402538,15.5,68.25,0.17720638
2025-10-10,0.49402538,15.5,68.5,0.15912814
2025-10-10,0.49402538,15.5,68.75,0.1506761
2025-10-10,0.49402538,15.5,69.0,0.14686304
2025-10-10,0.49402538,15.5,69.25,0.1424458
2025-10-10,0.49402538,15.5,69.5,0.13848016
2025-10-10,0.49402538,15.5,69.75,0.13591465
2025-10-10,0.49402538,15.5,70.0,0.135191
2025-10-10,0.49402538,15.5,70.25,0.13825051
2025-10-10,0.49402538,15.5,70.5,0.13910988
2025-10-10,0.49402538,15.5,70.75,0.1381039
2025-10-10,0.49402538,15.5,71.0,0.141387
2025-10-10,0.49402538,15.5,71.25,0.1436202
2025-10-10,0.49402538,15.5,71.5,0.14500132
2025-10-10,0.49402538,15.5,71.75,0.14706706
2025-10-10,0.49402538,15.5,72.0,0.1498492
2025-10-10,0.49402538,15.5,72.25,0.15976703
2025-10-10,0.49402538,15.5,72.5,0.16966231
2025-10-10,0.49402538,15.5,72.75,0.19864775
2025-10-10,0.49402538,15.5,73.0,0.28201133
2025-10-10,0.49402538,15.5,73.25,0.40603626
2025-10-10,0.49402538,15.5,73.5,0.49801657
2025-10-10,0.49402538,15.5,73.75,0.8312895
2025-10-10,0.49402538,15.5,74.0,
2025-10-10,0.49402538,15.75,68.0,0.20840433
2025-10-10,0.49402538,15.75,68.25,0.1651567
2025-10-10,0.49402538,15.75,68.5,0.15612474
2025-10-10,0.49402538,15.75,68.75,0.15247954
2025-10-10,0.49402538,15.75,69.0,0.14974672
2025-10-10,0.49402538,15.75,69.25,0.1435681
2025-10-10,0.49402538,15.75,69.5,0.13952507
2025-10-10,0.49402538,15.75,69.75,0.13731378
2025-10-10,0.49402538,15.75,70.0,0.13645805
2025-10-10,0.49402538,15.75,70.25,0.13878997
2025-10-10,0.49402538,15.75,70.5,0.13939947
2025-10-10,0.49402538,15.75,70.75,0.1387546
2025-10-10,0.49402538,15.75,71.0,0.14350396
2025-10-10,0.49402538,15.75,71.25,0.15047705
2025-10-10,0.49402538,15.75,71.5,0.15063232
2025-10-10,0.49402538,15.75,71.75,0.15016648
2025-10-10,0.49402538,15.75,72.0,0.15366963
2025-10-10,0.49402538,15.75,72.25,0.16370575
2025-10-10,0.49402538,15.75,72.5,0.17921373
2025-10-10,0.49402538,15.75,72.75,0.22638643
2025-10-10,0.49402538,15.75,73.0,0.39682534
2025-10-10,0.49402538,15.75,73.25,0.6451374
2025-10-10,0.49402538,15.75,73.5,0.83810943
2025-10-10,0.49402538,15.75,73.75,
2025-10-10,0.49402538,15.75,74.0,
2025-10-10,0.49402538,16.0,68.0,0.19721322
2025-10-10,0.49402538,16.0,68.25,0.15669297
2025-10-10,0.49402538,16.0,68.5,0.15483387
2025-10-10,0.49402538,16.0,68.75,0.16121662
2025-10-10,0.49402538,16.0,69.0,0.16593051
2025-10-10,0.49402538,16.0,69.25,0.14885074
2025-10-10,0.49402538,16.0,69.5,0.14108028
2025-10-10,0.49402538,16.0,69.75,0.13859794
2025-10-10,0.49402538,16.0,70.0,0.13755459
2025-10-10,0.49402538,16.0,70.25,0.14068282
2025-10-10,0.49402538,16.0,70.5,0.14096297
2025-10-10,0.49402538,16.0,70.75,0.14096366
2025-10-10,0.49402538,16.0,71.0,0.14759089
2025-10-10,0.49402538,16.0,71.25,0.1504404
2025-10-10,0.49402538,16.0,71.5,0.15010874
2025-10-10,0.49402538,16.0,71.75,0.15449567
2025-10-10,0.49402538,16.0,72.0,0.16483228
2025-10-10,0.49402538,16.0,72.25,0.17924675
2025-10-10,0.49402538,16.0,72.5,0.18969972
2025-10-10,0.49402538,16.0,72.75,0.23514031
2025-10-10,0.49402538,16.0,73.0,0.46513462
2025-10-10,0.49402538,16.0,73.25,0.98693126
2025-10-10,0.49402538,16.0,73.5,
2025-10-10,0.49402538,16.0,73.75,
2025-10-10,0.49402538,16.0,74.0,
2025-10-10,0.49402538,16.25,68.0,0.18715383
2025-10-10,0.49402538,16.25,68.25,0.15258314
2025-10-10,0.49402538,16.25,68.5,0.15492013
2025-10-10,0.49402538,16.25,68.75,0.17088307
2025-10-10,0.49402538,16.25,69.0,0.17880371
2025-10-10,0.49402538,16.25,69.25,0.15745658
2025-10-10,0.49402538,16.25,69.5,0.1423283
2025-10-10,0.49402538,16.25,69.75,0.13942751
2025-10-10,0.49402538,16.25,70.0,0.13995041
2025-10-10,0.49402538,16.25,70.25,0.14405845
2025-10-10,0.49402538,16.25,70.5,0.14378981
2025-10-10,0.49402538,16.25,70.75,0.14408569
2025-10-10,0.49402538,16.25,71.0,0.14905944
2025-10-10,0.49402538,16.25,71.25,0.1513026
2025-10-10,0.49402538,16.25,71.5,0.15784991
2025-10-10,0.49402538,16.25,71.75,0.16409352
2025-10-10,0.49402538,16.25,72.0,0.1710533
2025-10-10,0.49402538,16.25,72.25,0.18066183
2025-10-10,0.49402538,16.25,72.5,0.19498667
2025-10-10,0.49402538,16.25,72.75,0.23012961
2025-10-10,0.49402538,16.25,73.0,0.32740808
2025-10-10,0.49402538,16.25,73.25,0.6618525
2025-10-10,0.49402538,16.25,73.5,
2025-10-10,0.49402538,16.25,73.75,
2025-10-10,0.49402538,16.25,74.0,
2025-10-10,0.49402538,16.5,68.0,0.17498954
2025-10-10,0.49402538,16.5,68.25,0.15041806
2025-10-10,0.49402538,16.5,68.5,0.15433295
2025-10-10,0.49402538,16.5,68.75,0.17218892
2025-10-10,0.49402538,16.5,69.0,0.18096323
2025-10-10,0.49402538,16.5,69.25,0.16306494
2025-10-10,0.49402538,16.5,69.5,0.14389606
2025-10-10,0.49402538,16.5,69.75,0.14270993
2025-10-10,0.49402538,16.5,70.0,0.14537519
2025-10-10,0.49402538,16.5,70.25,0.14667617
2025-10-10,0.49402538,16.5,70.5,0.14596142
2025-10-10,0.49402538,16.5,70.75,0.14596783
2025-10-10,0.49402538,16.5,71.0,0.14935583
2025-10-10,0.49402538,16.5,71.25,0.15166995
2025-10-10,0.49402538,16.5,71.5,0.15999946
2025-10-10,0.49402538,16.5,71.75,0.16789563
2025-10-10,0.49402538,16.5,72.0,0.17655997
2025-10-10,0.49402538,16.5,72.25,0.19085151
2025-10-10,0.49402538,16.5,72.5,0.20959081
2025-10-10,0.49402538,16.5,72.75,0.2294463
2025-10-10,0.49402538,16.5,73.0,0.28539422
2025-10-10,0.49402538,16.5,73.25,0.6356145
2025-10-10,0.49402538,16.5,73.5,
2025-10-10,0.49402538,16.5,73.75,
2025-10-10,0.49402538,16.5,74.0,
2025-10-10,0.49402538,16.75,68.0,0.1667369
2025-10-10,0.49402538,16.75,68.25,0.1504999
2025-10-10,0.49402538,16.75,68.5,0.15173876
2025-10-10,0.49402538,16.75,68.75,0.16404039
2025-10-10,0.49402538,16.75,69.0,0.17611703
2025-10-10,0.49402538,16.75,69.25,0.17248048
2025-10-10,0.49402538,16.75,69.5,0.14627218
2025-10-10,0.49402538,16.75,69.75,0.14349803
2025-10-10,0.49402538,16.75,70.0,0.14497708
2025-10-10,0.49402538,16.75,70.25,0.14626311
2025-10-10,0.49402538,16.75,70.5,0.14717124
2025-10-10,0.49402538,16.75,70.75,0.14741294
2025-10-10,0.49402538,16.75,71.0,0.14949404
2025-10-10,0.49402538,16.75,71.25,0.15198292
2025-10-10,0.49402538,16.75,71.5,0.16018689
2025-10-10,0.49402538,16.75,71.75,0.17211899
2025-10-10,0.49402538,16.75,72.0,0.18873094
2025-10-10,0.49402538,16.75,72.25,0.20830448
2025-10-10,0.49402538,16.75,72.5,0.22003414
2025-10-10,0.49402538,16.75,72.75,0.22854827
2025-10-10,0.49402538,16.75,73.0,0.25926706
2025-10-10,0.49402538,16.75,73.25,0.3261771
2025-10-10,0.49402538,16.75,73.5,
2025-10-10,0.49402538,16.75,73.75,
2025-10-10,0.49402538,16.75,74.0,
2025-10-10,0.49402538,17.0,68.0,0.16334905
2025-10-10,0.49402538,17.0,68.25,0.15146694
2025-10-10,0.49402538,17.0,68.5,0.15036163
2025-10-10,0.49402538,17.0,68.75,0.156952
2025-10-10,0.49402538,17.0,69.0,0.16905296
2025-10-10,0.49402538,17.0,69.25,0.17683327
2025-10-10,0.49402538,17.0,69.5,0.15820272
2025-10-10,0.49402538,17.0,69.75,0.1485645
2025-10-10,0.49402538,17.0,70.0,0.14559329
2025-10-10,0.49402538,17.0,70.25,0.14614001
2025-10-10,0.49402538,17.0,70.5,0.14674349
2025-10-10,0.49402538,17.0,70.75,0.14909847
2025-10-10,0.49402538,17.0,71.0,0.1519295
2025-10-10,0.49402538,17.0,71.25,0.15757306
2025-10-10,0.49402538,17.0,71.5,0.1681477
2025-10-10,0.49402538,17.0,71.75,0.18828407
2025-10-10,0.49402538,17.0,72.0,0.20607558
2025-10-10,0.49402538,17.0,72.25,0.21775973
2025-10-10,0.49402538,17.0,72.5,0.22089113
2025-10-10,0.49402538,17.0,72.75,0.234435
2025-10-10,0.49402538,17.0,73.0,0.28552487
2025-10-10,0.49402538,17.0,73.25,0.31837347
2025-10-10,0.49402538,17.0,73.5,
2025-10-10,0.49402538,17.0,73.75,
2025-10-10,0.49402538,17.0,74.0,
2025-10-10,0.49402538,17.25,68.0,0.16032262
2025-10-10,0.49402538,17.25,68.25,0.15349457
2025-10-10,0.49402538,17.25,68.5,0.1511137
2025-10-10,0.49402538,17.25,68.75,0.1497953
2025-10-10,0.49402538,17.25,69.0,0.15367642
2025-10-10,0.49402538,17.25,69.25,0.15515137
2025-10-10,0.49402538,17.25,69.5,0.15622804
2025-10-10,0.49402538,17.25,69.75,0.15463275
2025-10-10,0.49402538,17.25,70.0,0.15326485
2025-10-10,0.49402538,17.25,70.25,0.15277873
2025-10-10,0.49402538,17.25,70.5,0.15066251
2025-10-10,0.49402538,17.25,70.75,0.15662932
2025-10-10,0.49402538,17.25,71.0,0.1620213
2025-10-10,0.49402538,17.25,71.25,0.16572502
2025-10-10,0.49402538,17.25,71.5,0.17859074
2025-10-10,0.49402538,17.25,71.75,0.20029275
2025-10-10,0.49402538,17.25,72.0,0.20825648
2025-10-10,0.49402538,17.25,72.25,0.2102531
2025-10-10,0.49402538,17.25,72.5,0.21098295
2025-10-10,0.49402538,17.25,72.75,0.24020827
2025-10-10,0.49402538,17.25,73.0,0.31271887
2025-10-10,0.49402538,17.25,73.25,
2025-10-10,0.49402538,17.25,73.5,
2025-10-10,0.49402538,17.25,73.75,
2025-10-10,0.49402538,17.25,74.0,
2025-10-10,0.49402538,17.5,68.0,0.15916857
2025-10-10,0.49402538,17.5,68.25,0.15602729
2025-10-10,0.49402538,17.5,68.5,0.15758984
2025-10-10,0.49402538,17.5,68.75,0.15101615
2025-10-10,0.49402538,17.5,69.0,0.14684974
2025-10-10,0.49402538,17.5,69.25,0.14791203
2025-10-10,0.49402538,17.5,69.5,0.15110776
2025-10-10,0.49402538,17.5,69.75,0.15177943
2025-10-10,0.49402538,17.5,70.0,0.15429892
2025-10-10,0.49402538,17.5,70.25,0.15715499
2025-10-10,0.49402538,17.5,70.5,0.15622585
2025-10-10,0.49402538,17.5,70.75,0.15896541
2025-10-10,0.49402538,17.5,71.0,0.15920472
2025-10-10,0.49402538,17.5,71.25,0.16824
2025-10-10,0.49402538,17.5,71.5,0.18217686
2025-10-10,0.49402538,17.5,71.75,0.18889971
2025-10-10,0.49402538,17.5,72.0,0.19439285
2025-10-10,0.49402538,17.5,72.25,0.20258783
2025-10-10,0.49402538,17.5,72.5,0.21206255
2025-10-10,0.49402538,17.5,72.75,0.24496475
2025-10-10,0.49402538,17.5,73.0,0.28352344
2025-10-10,0.49402538,17.5,73.25,
2025-10-10,0.49402538,17.5,73.5,
2025-10-10,0.49402538,17.5,73.75,
2025-10-10,0.49402538,17.5,74.0,
2025-10-10,0.49402538,17.75,68.0,0.15979557
2025-10-10,0.49402538,17.75,68.25,0.15962274
2025-10-10,0.49402538,17.75,68.5,0.1623242
2025-10-10,0.49402538,17.75,68.75,0.1567164
2025-10-10,0.49402538,17.75,69.0,0.14829683
2025-10-10,0.49402538,17.75,69.25,0.15109178
2025-10-10,0.49402538,17.75,69.5,0.14918745
2025-10-10,0.49402538,17.75,69.75,0.14653596
2025-10-10,0.49402538,17.75,70.0,0.15461436
2025-10-10,0.49402538,17.75,70.25,0.1570519
2025-10-10,0.49402538,17.75,70.5,0.15511745
2025-10-10,0.49402538,17.75,70.75,0.15758511
2025-10-10,0.49402538,17.75,71.0,0.1622477
2025-10-10,0.49402538,17.75,71.25,0.16920042
2025-10-10,0.49402538,17.75,71.5,0.17916855
2025-10-10,0.49402538,17.75,71.75,0.18775252
2025-10-10,0.49402538,17.75,72.0,0.20067266
2025-10-10,0.49402538,17.75,72.25,0.21056083
2025-10-10,0.49402538,17.75,72.5,0.22587708
2025-10-10,0.49402538,17.75,72.75,0.25219402
2025-10-10,0.49402538,17.75,73.0,0.27626133
2025-10-10,0.49402538,17.75,73.25,
2025-10-10,0.49402538,17.75,73.5,
2025-10-10,0.49402538,17.75,73.75,
2025-10-10,0.49402538,17.75,74.0,
2025-10-10,0.49402538,18.0,68.0,0.16215976
2025-10-10,0.49402538,18.0,68.25,0.16354233
2025-10-10,0.49402538,18.0,68.5,0.16566011
2025-10-10,0.49402538,18.0,68.75,0.1597118
2025-10-10,0.49402538,18.0,69.0,0.1515866
2025-10-10,0.49402538,18.0,69.25,0.15317743
2025-10-10,0.49402538,18.0,69.5,0.14560562
2025-10-10,0.49402538,18.0,69.75,0.14692585
2025-10-10,0.49402538,18.0,70.0,0.1566639
2025-10-10,0.49402538,18.0,70.25,0.15451793
2025-10-10,0.49402538,18.0,70.5,0.1555756
2025-10-10,0.49402538,18.0,70.75,0.16218992
2025-10-10,0.49402538,18.0,71.0,0.1669996
2025-10-10,0.49402538,18.0,71.25,0.17595142
2025-10-10,0.49402538,18.0,71.5,0.19262852
2025-10-10,0.49402538,18.0,71.75,0.21526502
2025-10-10,0.49402538,18.0,72.0,0.22855128
2025-10-10,0.49402538,18.0,72.25,0.228645
2025-10-10,0.49402538,18.0,72.5,0.23891263
2025-10-10,0.49402538,18.0,72.75,0.25389314
2025-10-10,0.49402538,18.0,73.0,0.27817425
2025-10-10,0.49402538,18.0,73.25,
2025-10-10,0.49402538,18.0,73.5,
2025-10-10,0.49402538,18.0,73.75,
2025-10-10,0.49402538,18.0,74.0,
2025-10-10,0.49402538,18.25,68.0,0.16492955
2025-10-10,0.49402538,18.25,68.25,0.16658057
2025-10-10,0.49402538,18.25,68.5,0.1674934
2025-10-10,0.49402538,18.25,68.75,0.15865047
2025-10-10,0.49402538,18.25,69.0,0.15409596
2025-10-10,0.49402538,18.25,69.25,0.1497417
2025-10-10,0.49402538,18.25,69.5,0.14465868
2025-10-10,0.49402538,18.25,69.75,0.15129969
2025-10-10,0.49402538,18.25,70.0,0.15407392
2025-10-10,0.49402538,18.25,70.25,0.15351403
2025-10-10,0.49402538,18.25,70.5,0.1630829
2025-10-10,0.49402538,18.25,70.75,0.16646028
2025-10-10,0.49402538,18.25,71.0,0.17363246
2025-10-10,0.49402538,18.25,71.25,0.18751046
2025-10-10,0.49402538,18.25,71.5,0.2127504
2025-10-10,0.49402538,18.25,71.75,0.22841905
2025-10-10,0.49402538,18.25,72.0,0.2237282
2025-10-10,0.49402538,18.25,72.25,0.22554186
2025-10-10,0.49402538,18.25,72.5,0.24093704
2025-10-10,0.49402538,18.25,72.75,0.24715443
2025-10-10,0.49402538,18.25,73.0,0.2705018
2025-10-10,0.49402538,18.25,73.25,
2025-10-10,0.49402538,18.25,73.5,
2025-10-10,0.49402538,18.25,73.75,
2025-10-10,0.49402538,18.25,74.0,
2025-10-10,0.49402538,18.5,68.0,0.16475666
2025-10-10,0.49402538,18.5,68.25,0.16674934
2025-10-10,0.49402538,18.5,68.5,0.16462988
2025-10-10,0.49402538,18.5,68.75,0.15602198
2025-10-10,0.49402538,18.5,69.0,0.15380165
2025-10-10,0.49402538,18.5,69.25,0.14775217
2025-10-10,0.49402538,18.5,69.5,0.14605056
2025-10-10,0.49402538,18.5,69.75,0.14922999
2025-10-10,0.49402538,18.5,70.0,0.15091854
2025-10-10,0.49402538,18.5,70.25,0.161131
2025-10-10,0.49402538,18.5,70.5,0.16789576
2025-10-10,0.49402538,18.5,70.75,0.17056023
2025-10-10,0.49402538,18.5,71.0,0.1802425
2025-10-10,0.49402538,18.5,71.25,0.19479172
2025-10-10,0.49402538,18.5,71.5,0.20398301
2025-10-10,0.49402538,18.5,71.75,0.20812309
2025-10-10,0.49402538,18.5,72.0,0.20872335
2025-10-10,0.49402538,18.5,72.25,0.21746609
2025-10-10,0.49402538,18.5,72.5,0.23790719
2025-10-10,0.49402538,18.5,72.75,0.24203022
2025-10-10,0.49402538,18.5,73.0,
2025-10-10,0.49402538,18.5,73.25,
2025-10-10,0.49402538,18.5,73.5,
2025-10-10,0.49402538,18.5,73.75,
2025-10-10,0.49402538,18.5,74.0,
2025-10-10,0.49402538,18.75,68.0,0.16464806
2025-10-10,0.49402538,18.75,68.25,0.16503403
2025-10-10,0.49402538,18.75,68.5,0.1627222
2025-10-10,0.49402538,18.75,68.75,0.15757434
2025-10-10,0.49402538,18.75,69.0,0.15808631
2025-10-10,0.49402538,18.75,69.25,0.15079822
2025-10-10,0.49402538,18.75,69.5,0.14572647
2025-10-10,0.49402538,18.75,69.75,0.14670643
2025-10-10,0.49402538,18.75,70.0,0.1568731
2025-10-10,0.49402538,18.75,70.25,0.1705178
2025-10-10,0.49402538,18.75,70.5,0.17245667
2025-10-10,0.49402538,18.75,70.75,0.1736058
2025-10-10,0.49402538,18.75,71.0,0.18024366
2025-10-10,0.49402538,18.75,71.25,0.18620865
2025-10-10,0.49402538,18.75,71.5,0.19329612
2025-10-10,0.49402538,18.75,71.75,0.202836
2025-10-10,0.49402538,18.75,72.0,0.21119411
2025-10-10,0.49402538,18.75,72.25,0.2214652
2025-10-10,0.49402538,18.75,72.5,0.24801691
2025-10-10,0.49402538,18.75,72.75,0.23663864
2025-10-10,0.49402538,18.75,73.0,
2025-10-10,0.49402538,18.75,73.25,
2025-10-10,0.49402538,18.75,73.5,
2025-10-10,0.49402538,18.75,73.75,
2025-10-10,0.49402538,18.75,74.0,
2025-10-10,0.49402538,19.0,68.0,0.16744138
2025-10-10,0.49402538,19.0,68.25,0.16454768
2025-10-10,0.49402538,19.0,68.5,0.16545232
2025-10-10,0.49402538,19.0,68.75,0.16504067
2025-10-10,0.49402538,19.0,69.0,0.16229723
2025-10-10,0.49402538,19.0,69.25,0.15655714
2025-10-10,0.49402538,19.0,69.5,0.15015875
2025-10-10,0.49402538,19.0,69.75,0.15450537
2025-10-10,0.49402538,19.0,70.0,0.17085777
2025-10-10,0.49402538,19.0,70.25,0.17575885
2025-10-10,0.49402538,19.0,70.5,0.17449889
2025-10-10,0.49402538,19.0,70.75,0.17608608
2025-10-10,0.49402538,19.0,71.0,0.18146323
2025-10-10,0.49402538,19.0,71.25,0.20120543
2025-10-10,0.49402538,19.0,71.5,0.23239967
2025-10-10,0.49402538,19.0,71.75,0.23784918
2025-10-10,0.49402538,19.0,72.0,0.23405749
2025-10-10,0.49402538,19.0,72.25,0.2419873
2025-10-10,0.49402538,19.0,72.5,0.26444948
2025-10-10,0.49402538,19.0,72.75,0.24472311
2025-10-10,0.49402538,19.0,73.0,
2025-10-10,0.49402538,19.0,73.25,
2025-10-10,0.49402538,19.0,73.5,
2025-10-10,0.49402538,19.0,73.75,
2025-10-10,0.49402538,19.0,74.0,
2025-10-10,0.49402538,19.25,68.0,0.17685318
2025-10-10,0.49402538,19.25,68.25,0.16766424
2025-10-10,0.49402538,19.25,68.5,0.16452397
2025-10-10,0.49402538,19.25,68.75,0.1710713
2025-10-10,0.49402538,19.25,69.0,0.16686781
2025-10-10,0.49402538,19.25,69.25,0.16706412
2025-10-10,0.49402538,19.25,69.5,0.16960187
2025-10-10,0.49402538,19.25,69.75,0.18082187
2025-10-10,0.49402538,19.25,70.0,0.18300831
2025-10-10,0.49402538,19.25,70.25,0.17711781
2025-10-10,0.49402538,19.25,70.5,0.17544633
2025-10-10,0.49402538,19.25,70.75,0.17664587
2025-10-10,0.49402538,19.25,71.0,0.19884357
2025-10-10,0.49402538,19.25,71.25,0.29221472
2025-10-10,0.49402538,19.25,71.5,0.3128391
2025-10-10,0.49402538,19.25,71.75,0.27680397
2025-10-10,0.49402538,19.25,72.0,0.2593803
2025-10-10,0.49402538,19.25,72.25,0.26384732
2025-10-10,0.49402538,19.25,72.5,0.275023
2025-10-10,0.49402538,19.25,72.75,0.2596856
2025-10-10,0.49402538,19.25,73.0,
2025-10-10,0.49402538,19.25,73.25,
2025-10-10,0.49402538,19.25,73.5,
2025-10-10,0.49402538,19.25,73.75,
2025-10-10,0.49402538,19.25,74.0,
2025-10-10,0.49402538,19.5,68.0,0.18628764
2025-10-10,0.49402538,19.5,68.25,0.17428285
2025-10-10,0.49402538,19.5,68.5,0.16409203
2025-10-10,0.49402538,19.5,68.75,0.16743816
2025-10-10,0.49402538,19.5,69.0,0.1727182
2025-10-10,0.49402538,19.5,69.25,0.18462226
2025-10-10,0.49402538,19.5,69.5,0.20107897
2025-10-10,0.49402538,19.5,69.75,0.20558396
2025-10-10,0.49402538,19.5,70.0,0.19224592
2025-10-10,0.49402538,19.5,70.25,0.18229574
2025-10-10,0.49402538,19.5,70.5,0.18169186
2025-10-10,0.49402538,19.5,70.75,0.1843276
2025-10-10,0.49402538,19.5,71.0,0.21899928
2025-10-10,0.49402538,19.5,71.25,0.3856548
2025-10-10,0.49402538,19.5,71.5,0.35465008
2025-10-10,0.49402538,19.5,71.75,0.28666413
2025-10-10,0.49402538,19.5,72.0,0.27301624
2025-10-10,0.49402538,19.5,72.25,0.26979202
2025-10-10,0.49402538,19.5,72.5,0.27707136
2025-10-10,0.49402538,19.5,72.75,
2025-10-10,0.49402538,19.5,73.0,
2025-10-10,0.49402538,19.5,73.25,
2025-10-10,0.49402538,19.5,73.5,
2025-10-10,0.49402538,19.5,73.75,
2025-10-10,0.49402538,19.5,74.0,
2025-10-10,0.49402538,19.75,68.0,0.1901466
2025-10-10,0.49402538,19.75,68.25,0.17793408
2025-10-10,0.49402538,19.75,68.5,0.16592051
2025-10-10,0.49402538,19.75,68.75,0.16346334
2025-10-10,0.49402538,19.75,69.0,0.17542624
2025-10-10,0.49402538,19.75,69.25,0.1912862
2025-10-10,0.49402538,19.75,69.5,0.21405654
2025-10-10,0.49402538,19.75,69.75,0.21778557
2025-10-10,0.49402538,19.75,70.0,0.20450322
2025-10-10,0.49402538,19.75,70.25,0.18816522
2025-10-10,0.49402538,19.75,70.5,0.1865547
2025-10-10,0.49402538,19.75,70.75,0.19460256
2025-10-10,0.49402538,19.75,71.0,0.25716883
2025-10-10,0.49402538,19.75,71.25,0.43157852
2025-10-10,0.49402538,19.75,71.5,0.42043427
2025-10-10,0.49402538,19.75,71.75,0.31965244
2025-10-10,0.49402538,19.75,72.0,0.30129948
2025-10-10,0.49402538,19.75,72.25,0.28335696
2025-10-10,0.49402538,19.75,72.5,0.2838395
2025-10-10,0.49402538,19.75,72.75,
2025-10-10,0.49402538,19.75,73.0,
2025-10-10,0.49402538,19.75,73.25,
2025-10-10,0.49402538,19.75,73.5,
2025-10-10,0.49402538,19.75,73.75,
2025-10-10,0.49402538,19.75,74.0,
2025-10-10,0.49402538,20.0,68.0,0.18830605
2025-10-10,0.49402538,20.0,68.25,0.17774929
2025-10-10,0.49402538,20.0,68.5,0.16858311
2025-10-10,0.49402538,20.0,68.75,0.16293153
2025-10-10,0.49402538,20.0,69.0,0.17693001
2025-10-10,0.49402538,20.0,69.25,0.19232391
2025-10-10,0.49402538,20.0,69.5,0.21492513
2025-10-10,0.49402538,20.0,69.75,0.2565044
2025-10-10,0.49402538,20.0,70.0,0.25018921
2025-10-10,0.49402538,20.0,70.25,0.21939982
2025-10-10,0.49402538,20.0,70.5,0.21852814
2025-10-10,0.49402538,20.0,70.75,0.2427194
2025-10-10,0.49402538,20.0,71.0,0.33246544
2025-10-10,0.49402538,20.0,71.25,0.45300454
2025-10-10,0.49402538,20.0,71.5,0.43446475
2025-10-10,0.49402538,20.0,71.75,0.32168
2025-10-10,0.49402538,20.0,72.0,0.29303363
2025-10-10,0.49402538,20.0,72.25,0.2916452
2025-10-10,0.49402538,20.0,72.5,0.3005545
2025-10-10,0.49402538,20.0,72.75,
2025-10-10,0.49402538,20.0,73.0,
2025-10-10,0.49402538,20.0,73.25,
2025-10-10,0.49402538,20.0,73.5,
2025-10-10,0.49402538,20.0,73.75,
2025-10-10,0.49402538,20.0,74.0,
2025-10-10,0.49402538,20.25,68.0,0.18182631
2025-10-10,0.49402538,20.25,68.25,0.17542098
2025-10-10,0.49402538,20.25,68.5,0.17024197
2025-10-10,0.49402538,20.25,68.75,0.16371058
2025-10-10,0.49402538,20.25,69.0,0.17872745
2025-10-10,0.49402538,20.25,69.25,0.19752438
2025-10-10,0.49402538,20.25,69.5,0.23974885
2025-10-10,0.49402538,20.25,69.75,0.3192995
2025-10-10,0.49402538,20.25,70.0,0.31162137
2025-10-10,0.49402538,20.25,70.25,0.28867552
2025-10-10,0.49402538,20.25,70.5,0.3007613
2025-10-10,0.49402538,20.25,70.75,0.3388101
2025-10-10,0.49402538,20.25,71.0,0.42507955
2025-10-10,0.49402538,20.25,71.25,0.4800996
2025-10-10,0.49402538,20.25,71.5,0.38754028
2025-10-10,0.49402538,20.25,71.75,0.33025408
2025-10-10,0.49402538,20.25,72.0,0.30978748
2025-10-10,0.49402538,20.25,72.25,0.31084234
2025-10-10,0.49402538,20.25,72.5,0.31096083
2025-10-10,0.49402538,20.25,72.75,0.296202
2025-10-10,0.49402538,20.25,73.0,
2025-10-10,0.49402538,20.25,73.25,
2025-10-10,0.49402538,20.25,73.5,
2025-10-10,0.49402538,20.25,73.75,
2025-10-10,0.49402538,20.25,74.0,
2025-10-10,0.49402538,20.5,68.0,0.17332979
2025-10-10,0.49402538,20.5,68.25,0.17317834
2025-10-10,0.49402538,20.5,68.5,0.17060737
2025-10-10,0.49402538,20.5,68.75,0.16466483
2025-10-10,0.49402538,20.5,69.0,0.18109272
2025-10-10,0.49402538,20.5,69.25,0.20667036
2025-10-10,0.49402538,20.5,69.5,0.32743847
2025-10-10,0.49402538,20.5,69.75,0.45762292
2025-10-10,0.49402538,20.5,70.0,0.38131532
2025-10-10,0.49402538,20.5,70.25,0.4087452
2025-10-10,0.49402538,20.5,70.5,0.4814196
2025-10-10,0.49402538,20.5,70.75,0.528881
2025-10-10,0.49402538,20.5,71.0,0.48473495
